Date,Reservoir,Value,System
31/5/2012,Fyans,12300,Glenelg/Wimmera
30/6/2012,Fyans,12530,Glenelg/Wimmera
31/7/2012,Fyans,13540,Glenelg/Wimmera
31/8/2012,Fyans,14350,Glenelg/Wimmera
30/9/2012,Fyans,14140,Glenelg/Wimmera
31/10/2012,Fyans,14310,Glenelg/Wimmera
30/11/2012,Fyans,13590,Glenelg/Wimmera
31/12/2012,Fyans,12770,Glenelg/Wimmera
31/1/2013,Fyans,11760,Glenelg/Wimmera
28/2/2013,Fyans,13152,Glenelg/Wimmera
31/3/2013,Fyans,12940,Glenelg/Wimmera
30/4/2013,Fyans,12420,Glenelg/Wimmera
31/5/2013,Fyans,12340,Glenelg/Wimmera
30/6/2013,Fyans,12460,Glenelg/Wimmera
31/7/2013,Fyans,13586,Glenelg/Wimmera
31/8/2013,Fyans,15220,Glenelg/Wimmera
30/9/2013,Fyans,14700,Glenelg/Wimmera
31/10/2013,Fyans,14870,Glenelg/Wimmera
30/11/2013,Fyans,14350,Glenelg/Wimmera
31/12/2013,Fyans,13460,Glenelg/Wimmera
31/1/2014,Fyans,12611,Glenelg/Wimmera
28/2/2014,Fyans,11794,Glenelg/Wimmera
31/3/2014,Fyans,11073,Glenelg/Wimmera
30/4/2014,Fyans,14353,Glenelg/Wimmera
31/5/2014,Fyans,15576,Glenelg/Wimmera
30/6/2014,Fyans,15666,Glenelg/Wimmera
31/7/2014,Fyans,15712,Glenelg/Wimmera
31/8/2014,Fyans,15444,Glenelg/Wimmera
30/9/2014,Fyans,15092,Glenelg/Wimmera
31/10/2014,Fyans,14525,Glenelg/Wimmera
30/11/2014,Fyans,13502,Glenelg/Wimmera
31/12/2014,Fyans,12650,Glenelg/Wimmera
31/1/2015,Fyans,14267,Glenelg/Wimmera
28/2/2015,Fyans,13880,Glenelg/Wimmera
31/3/2015,Fyans,12855,Glenelg/Wimmera
30/4/2015,Fyans,12416,Glenelg/Wimmera
31/5/2015,Fyans,12455,Glenelg/Wimmera
30/6/2015,Fyans,12416,Glenelg/Wimmera
31/7/2015,Fyans,12814,Glenelg/Wimmera
31/8/2015,Fyans,13020,Glenelg/Wimmera
30/9/2015,Fyans,15270,Glenelg/Wimmera
31/10/2015,Fyans,14570,Glenelg/Wimmera
30/11/2015,Fyans,13500,Glenelg/Wimmera
31/12/2015,Fyans,12570,Glenelg/Wimmera
31/1/2016,Fyans,11452,Glenelg/Wimmera
29/2/2016,Fyans,10520,Glenelg/Wimmera
31/3/2016,Fyans,9660,Glenelg/Wimmera
30/4/2016,Fyans,9220,Glenelg/Wimmera
31/5/2016,Fyans,9365,Glenelg/Wimmera
30/6/2016,Fyans,9800,Glenelg/Wimmera
31/7/2016,Fyans,11720,Glenelg/Wimmera
31/8/2016,Fyans,12860,Glenelg/Wimmera
30/9/2016,Fyans,14740,Glenelg/Wimmera
31/10/2016,Fyans,16130,Glenelg/Wimmera
30/11/2016,Fyans,15850,Glenelg/Wimmera
31/12/2016,Fyans,15180,Glenelg/Wimmera
31/1/2017,Fyans,14400,Glenelg/Wimmera
28/2/2017,Fyans,13540,Glenelg/Wimmera
31/3/2017,Fyans,13590,Glenelg/Wimmera
30/4/2017,Fyans,13710,Glenelg/Wimmera
31/5/2017,Fyans,13970,Glenelg/Wimmera
30/6/2017,Fyans,13840,Glenelg/Wimmera
31/7/2017,Fyans,14310,Glenelg/Wimmera
31/8/2017,Fyans,16030,Glenelg/Wimmera
30/9/2017,Fyans,15988,Glenelg/Wimmera
31/10/2017,Fyans,15800,Glenelg/Wimmera
30/11/2017,Fyans,15310,Glenelg/Wimmera
31/12/2017,Fyans,14310,Glenelg/Wimmera
31/1/2018,Fyans,13180,Glenelg/Wimmera
28/2/2018,Fyans,12690,Glenelg/Wimmera
31/3/2018,Fyans,12860,Glenelg/Wimmera
30/4/2018,Fyans,12420,Glenelg/Wimmera
31/5/2018,Fyans,12490,Glenelg/Wimmera
30/6/2018,Fyans,12690,Glenelg/Wimmera
31/7/2018,Fyans,13320,Glenelg/Wimmera
31/8/2018,Fyans,14440,Glenelg/Wimmera
30/9/2018,Fyans,15140,Glenelg/Wimmera
31/10/2018,Fyans,14870,Glenelg/Wimmera
30/11/2018,Fyans,14310,Glenelg/Wimmera
31/12/2018,Fyans,13540,Glenelg/Wimmera
31/1/2019,Fyans,12420,Glenelg/Wimmera
28/2/2019,Fyans,11450,Glenelg/Wimmera
31/3/2019,Fyans,13100,Glenelg/Wimmera
30/4/2019,Fyans,12380,Glenelg/Wimmera
31/5/2019,Fyans,12450,Glenelg/Wimmera
30/6/2019,Fyans,12980,Glenelg/Wimmera
31/7/2019,Fyans,13670,Glenelg/Wimmera
31/8/2019,Fyans,14610,Glenelg/Wimmera
30/9/2019,Fyans,15580,Glenelg/Wimmera
31/10/2019,Fyans,15440,Glenelg/Wimmera
30/11/2019,Fyans,14920,Glenelg/Wimmera
31/12/2019,Fyans,13630,Glenelg/Wimmera
31/1/2020,Fyans,12570,Glenelg/Wimmera
29/2/2020,Fyans,11910,Glenelg/Wimmera
31/3/2020,Fyans,11070,Glenelg/Wimmera
30/4/2020,Fyans,13060,Glenelg/Wimmera
31/5/2020,Fyans,13180,Glenelg/Wimmera
30/6/2020,Fyans,13590,Glenelg/Wimmera
31/7/2020,Fyans,13544,Glenelg/Wimmera
31/8/2020,Fyans,14010,Glenelg/Wimmera
30/9/2020,Fyans,14440,Glenelg/Wimmera
31/10/2020,Fyans,15140,Glenelg/Wimmera
30/11/2020,Fyans,14610,Glenelg/Wimmera
31/12/2020,Fyans,14140,Glenelg/Wimmera
31/1/2021,Fyans,13300,Glenelg/Wimmera
28/2/2021,Fyans,12810,Glenelg/Wimmera
31/3/2021,Fyans,13838,Glenelg/Wimmera
30/4/2021,Fyans,13500,Glenelg/Wimmera
31/5/2021,Fyans,13420,Glenelg/Wimmera
30/6/2021,Fyans,14400,Glenelg/Wimmera
31/7/2021,Fyans,15710,Glenelg/Wimmera
31/8/2021,Fyans,15804,Glenelg/Wimmera
30/9/2021,Fyans,14220,Glenelg/Wimmera
31/10/2021,Fyans,14353,Glenelg/Wimmera
30/11/2021,Fyans,13710,Glenelg/Wimmera
31/12/2021,Fyans,12533,Glenelg/Wimmera
31/1/2022,Fyans,11790,Glenelg/Wimmera
28/2/2022,Fyans,10930,Glenelg/Wimmera
31/3/2022,Fyans,10240,Glenelg/Wimmera
30/4/2022,Fyans,9720,Glenelg/Wimmera
31/5/2022,Fyans,9370,Glenelg/Wimmera
30/6/2022,Fyans,9780,Glenelg/Wimmera
31/7/2022,Fyans,10030,Glenelg/Wimmera
31/8/2022,Fyans,11760,Glenelg/Wimmera
30/9/2022,Fyans,13340,Glenelg/Wimmera
31/10/2022,Fyans,14960,Glenelg/Wimmera
30/11/2022,Fyans,14480,Glenelg/Wimmera
31/12/2022,Fyans,13670,Glenelg/Wimmera
31/1/2023,Fyans,12380,Glenelg/Wimmera
28/2/2023,Fyans,11640,Glenelg/Wimmera
31/3/2023,Fyans,12420,Glenelg/Wimmera
30/4/2023,Fyans,14050,Glenelg/Wimmera
31/5/2023,Fyans,13880,Glenelg/Wimmera
30/6/2023,Fyans,15530,Glenelg/Wimmera
31/7/2023,Fyans,17830,Glenelg/Wimmera
31/8/2023,Fyans,17970,Glenelg/Wimmera
30/9/2023,Fyans,17920,Glenelg/Wimmera
31/10/2023,Fyans,17440,Glenelg/Wimmera
30/11/2023,Fyans,16920,Glenelg/Wimmera
31/12/2023,Fyans,16460,Glenelg/Wimmera
31/1/2024,Fyans,15850,Glenelg/Wimmera
29/2/2024,Fyans,14870,Glenelg/Wimmera
31/3/2024,Fyans,14050,Glenelg/Wimmera
30/4/2024,Fyans,13630,Glenelg/Wimmera
31/5/2024,Fyans,13100,Glenelg/Wimmera
30/6/2024,Fyans,13040,Glenelg/Wimmera
31/7/2024,Fyans,13440,Glenelg/Wimmera
31/8/2024,Fyans,13510,Glenelg/Wimmera
30/9/2024,Fyans,13570,Glenelg/Wimmera
31/10/2024,Fyans,14890,Glenelg/Wimmera
30/11/2024,Fyans,14250,Glenelg/Wimmera
31/12/2024,Fyans,13320,Glenelg/Wimmera
31/1/2025,Fyans,12440,Glenelg/Wimmera
28/2/2025,Fyans,11460,Glenelg/Wimmera
31/3/2025,Fyans,13840,Glenelg/Wimmera
30/4/2025,Fyans,13350,Glenelg/Wimmera
31/5/2025,Fyans,12850,Glenelg/Wimmera
30/6/2025,Fyans,12860,Glenelg/Wimmera
31/7/2025,Fyans,13530,Glenelg/Wimmera
31/8/2025,Fyans,13740,Glenelg/Wimmera
30/9/2025,Fyans,14310,Glenelg/Wimmera
31/1/2010,Lonsdale,4960,Glenelg/Wimmera
28/2/2010,Lonsdale,3360,Glenelg/Wimmera
31/3/2010,Lonsdale,2890,Glenelg/Wimmera
30/4/2010,Lonsdale,2820,Glenelg/Wimmera
31/5/2010,Lonsdale,2660,Glenelg/Wimmera
30/6/2010,Lonsdale,2890,Glenelg/Wimmera
31/7/2010,Lonsdale,3280,Glenelg/Wimmera
31/8/2010,Lonsdale,24970,Glenelg/Wimmera
30/9/2010,Lonsdale,43392,Glenelg/Wimmera
31/10/2010,Lonsdale,44030,Glenelg/Wimmera
30/11/2010,Lonsdale,43180,Glenelg/Wimmera
31/12/2010,Lonsdale,49990,Glenelg/Wimmera
31/1/2011,Lonsdale,63820,Glenelg/Wimmera
28/2/2011,Lonsdale,56730,Glenelg/Wimmera
31/3/2011,Lonsdale,51390,Glenelg/Wimmera
30/4/2011,Lonsdale,49530,Glenelg/Wimmera
31/5/2011,Lonsdale,49540,Glenelg/Wimmera
30/6/2011,Lonsdale,48170,Glenelg/Wimmera
31/7/2011,Lonsdale,49760,Glenelg/Wimmera
31/8/2011,Lonsdale,52340,Glenelg/Wimmera
30/9/2011,Lonsdale,50910,Glenelg/Wimmera
31/10/2011,Lonsdale,49530,Glenelg/Wimmera
30/11/2011,Lonsdale,43180,Glenelg/Wimmera
31/12/2011,Lonsdale,45100,Glenelg/Wimmera
31/1/2012,Lonsdale,38470,Glenelg/Wimmera
29/2/2012,Lonsdale,35140,Glenelg/Wimmera
31/3/2012,Lonsdale,33240,Glenelg/Wimmera
30/4/2012,Lonsdale,31030,Glenelg/Wimmera
31/5/2012,Lonsdale,29940,Glenelg/Wimmera
30/6/2012,Lonsdale,28350,Glenelg/Wimmera
31/7/2012,Lonsdale,25640,Glenelg/Wimmera
31/8/2012,Lonsdale,26310,Glenelg/Wimmera
30/9/2012,Lonsdale,26810,Glenelg/Wimmera
31/10/2012,Lonsdale,25304,Glenelg/Wimmera
30/11/2012,Lonsdale,20420,Glenelg/Wimmera
31/12/2012,Lonsdale,17240,Glenelg/Wimmera
31/1/2013,Lonsdale,14030,Glenelg/Wimmera
28/2/2013,Lonsdale,12045,Glenelg/Wimmera
31/3/2013,Lonsdale,10620,Glenelg/Wimmera
30/4/2013,Lonsdale,1680,Glenelg/Wimmera
31/5/2013,Lonsdale,6790,Glenelg/Wimmera
30/6/2013,Lonsdale,5590,Glenelg/Wimmera
31/7/2013,Lonsdale,8680,Glenelg/Wimmera
31/8/2013,Lonsdale,14670,Glenelg/Wimmera
30/9/2013,Lonsdale,15340,Glenelg/Wimmera
31/10/2013,Lonsdale,16140,Glenelg/Wimmera
30/11/2013,Lonsdale,14670,Glenelg/Wimmera
31/12/2013,Lonsdale,11922,Glenelg/Wimmera
31/1/2014,Lonsdale,9358,Glenelg/Wimmera
28/2/2014,Lonsdale,7234,Glenelg/Wimmera
31/3/2014,Lonsdale,5168,Glenelg/Wimmera
30/4/2014,Lonsdale,5168,Glenelg/Wimmera
31/5/2014,Lonsdale,4084,Glenelg/Wimmera
30/6/2014,Lonsdale,5370,Glenelg/Wimmera
31/7/2014,Lonsdale,7234,Glenelg/Wimmera
31/8/2014,Lonsdale,8793,Glenelg/Wimmera
30/9/2014,Lonsdale,7903,Glenelg/Wimmera
31/10/2014,Lonsdale,6786,Glenelg/Wimmera
30/11/2014,Lonsdale,4461,Glenelg/Wimmera
31/12/2014,Lonsdale,3362,Glenelg/Wimmera
31/1/2015,Lonsdale,1646,Glenelg/Wimmera
28/2/2015,Lonsdale,1013,Glenelg/Wimmera
31/3/2015,Lonsdale,542,Glenelg/Wimmera
30/4/2015,Lonsdale,402,Glenelg/Wimmera
31/5/2015,Lonsdale,356,Glenelg/Wimmera
30/6/2015,Lonsdale,333,Glenelg/Wimmera
31/7/2015,Lonsdale,310,Glenelg/Wimmera
31/8/2015,Lonsdale,290,Glenelg/Wimmera
30/9/2015,Lonsdale,290,Glenelg/Wimmera
31/10/2015,Lonsdale,195,Glenelg/Wimmera
30/11/2015,Lonsdale,0,Glenelg/Wimmera
31/12/2015,Lonsdale,0,Glenelg/Wimmera
31/1/2016,Lonsdale,0,Glenelg/Wimmera
29/2/2016,Lonsdale,0,Glenelg/Wimmera
31/3/2016,Lonsdale,0,Glenelg/Wimmera
30/4/2016,Lonsdale,0,Glenelg/Wimmera
31/5/2016,Lonsdale,0,Glenelg/Wimmera
30/6/2016,Lonsdale,0,Glenelg/Wimmera
31/7/2016,Lonsdale,3440,Glenelg/Wimmera
31/8/2016,Lonsdale,8130,Glenelg/Wimmera
30/9/2016,Lonsdale,41720,Glenelg/Wimmera
31/10/2016,Lonsdale,53280,Glenelg/Wimmera
30/11/2016,Lonsdale,51350,Glenelg/Wimmera
31/12/2016,Lonsdale,44860,Glenelg/Wimmera
31/1/2017,Lonsdale,42130,Glenelg/Wimmera
28/2/2017,Lonsdale,38850,Glenelg/Wimmera
31/3/2017,Lonsdale,36280,Glenelg/Wimmera
30/4/2017,Lonsdale,33800,Glenelg/Wimmera
31/5/2017,Lonsdale,33800,Glenelg/Wimmera
30/6/2017,Lonsdale,32850,Glenelg/Wimmera
31/7/2017,Lonsdale,33580,Glenelg/Wimmera
31/8/2017,Lonsdale,39040,Glenelg/Wimmera
30/9/2017,Lonsdale,40470,Glenelg/Wimmera
31/10/2017,Lonsdale,38450,Glenelg/Wimmera
30/11/2017,Lonsdale,34360,Glenelg/Wimmera
31/12/2017,Lonsdale,30120,Glenelg/Wimmera
31/1/2018,Lonsdale,26640,Glenelg/Wimmera
28/2/2018,Lonsdale,22700,Glenelg/Wimmera
31/3/2018,Lonsdale,20420,Glenelg/Wimmera
30/4/2018,Lonsdale,19230,Glenelg/Wimmera
31/5/2018,Lonsdale,18620,Glenelg/Wimmera
30/6/2018,Lonsdale,17660,Glenelg/Wimmera
31/7/2018,Lonsdale,17790,Glenelg/Wimmera
31/8/2018,Lonsdale,18940,Glenelg/Wimmera
30/9/2018,Lonsdale,18480,Glenelg/Wimmera
31/10/2018,Lonsdale,16400,Glenelg/Wimmera
30/11/2018,Lonsdale,13760,Glenelg/Wimmera
31/12/2018,Lonsdale,12010,Glenelg/Wimmera
31/1/2019,Lonsdale,9350,Glenelg/Wimmera
28/2/2019,Lonsdale,7570,Glenelg/Wimmera
31/3/2019,Lonsdale,5572,Glenelg/Wimmera
30/4/2019,Lonsdale,4820,Glenelg/Wimmera
31/5/2019,Lonsdale,7310,Glenelg/Wimmera
30/6/2019,Lonsdale,11430,Glenelg/Wimmera
31/7/2019,Lonsdale,15180,Glenelg/Wimmera
31/8/2019,Lonsdale,20270,Glenelg/Wimmera
30/9/2019,Lonsdale,20080,Glenelg/Wimmera
31/10/2019,Lonsdale,18800,Glenelg/Wimmera
30/11/2019,Lonsdale,16800,Glenelg/Wimmera
31/12/2019,Lonsdale,12400,Glenelg/Wimmera
31/1/2020,Lonsdale,10380,Glenelg/Wimmera
29/2/2020,Lonsdale,8580,Glenelg/Wimmera
31/3/2020,Lonsdale,7310,Glenelg/Wimmera
30/4/2020,Lonsdale,6450,Glenelg/Wimmera
31/5/2020,Lonsdale,6670,Glenelg/Wimmera
30/6/2020,Lonsdale,6770,Glenelg/Wimmera
31/7/2020,Lonsdale,6990,Glenelg/Wimmera
31/8/2020,Lonsdale,7210,Glenelg/Wimmera
30/9/2020,Lonsdale,7680,Glenelg/Wimmera
31/10/2020,Lonsdale,10490,Glenelg/Wimmera
30/11/2020,Lonsdale,9010,Glenelg/Wimmera
31/12/2020,Lonsdale,7420,Glenelg/Wimmera
31/1/2021,Lonsdale,5470,Glenelg/Wimmera
28/2/2021,Lonsdale,4450,Glenelg/Wimmera
31/3/2021,Lonsdale,2985,Glenelg/Wimmera
30/4/2021,Lonsdale,2720,Glenelg/Wimmera
31/5/2021,Lonsdale,2660,Glenelg/Wimmera
30/6/2021,Lonsdale,3600,Glenelg/Wimmera
31/7/2021,Lonsdale,6560,Glenelg/Wimmera
31/8/2021,Lonsdale,12755,Glenelg/Wimmera
30/9/2021,Lonsdale,12990,Glenelg/Wimmera
31/10/2021,Lonsdale,13759,Glenelg/Wimmera
30/11/2021,Lonsdale,13110,Glenelg/Wimmera
31/12/2021,Lonsdale,10149,Glenelg/Wimmera
31/1/2022,Lonsdale,8680,Glenelg/Wimmera
28/2/2022,Lonsdale,6770,Glenelg/Wimmera
31/3/2022,Lonsdale,5470,Glenelg/Wimmera
30/4/2022,Lonsdale,4910,Glenelg/Wimmera
31/5/2022,Lonsdale,3670,Glenelg/Wimmera
30/6/2022,Lonsdale,3050,Glenelg/Wimmera
31/7/2022,Lonsdale,3050,Glenelg/Wimmera
31/8/2022,Lonsdale,6450,Glenelg/Wimmera
30/9/2022,Lonsdale,12640,Glenelg/Wimmera
31/10/2022,Lonsdale,59450,Glenelg/Wimmera
30/11/2022,Lonsdale,66190,Glenelg/Wimmera
31/12/2022,Lonsdale,59940,Glenelg/Wimmera
31/1/2023,Lonsdale,51120,Glenelg/Wimmera
28/2/2023,Lonsdale,46820,Glenelg/Wimmera
31/3/2023,Lonsdale,44230,Glenelg/Wimmera
30/4/2023,Lonsdale,44230,Glenelg/Wimmera
31/5/2023,Lonsdale,43150,Glenelg/Wimmera
30/6/2023,Lonsdale,46170,Glenelg/Wimmera
31/7/2023,Lonsdale,51800,Glenelg/Wimmera
31/8/2023,Lonsdale,53280,Glenelg/Wimmera
30/9/2023,Lonsdale,52810,Glenelg/Wimmera
31/10/2023,Lonsdale,49720,Glenelg/Wimmera
30/11/2023,Lonsdale,47460,Glenelg/Wimmera
31/12/2023,Lonsdale,45540,Glenelg/Wimmera
31/1/2024,Lonsdale,43570,Glenelg/Wimmera
29/2/2024,Lonsdale,38060,Glenelg/Wimmera
31/3/2024,Lonsdale,34170,Glenelg/Wimmera
30/4/2024,Lonsdale,31940,Glenelg/Wimmera
31/5/2024,Lonsdale,29720,Glenelg/Wimmera
30/6/2024,Lonsdale,29050,Glenelg/Wimmera
31/7/2024,Lonsdale,29530,Glenelg/Wimmera
31/8/2024,Lonsdale,29270,Glenelg/Wimmera
30/9/2024,Lonsdale,28390,Glenelg/Wimmera
31/10/2024,Lonsdale,25880,Glenelg/Wimmera
30/11/2024,Lonsdale,21590,Glenelg/Wimmera
31/12/2024,Lonsdale,18020,Glenelg/Wimmera
31/1/2025,Lonsdale,15620,Glenelg/Wimmera
28/2/2025,Lonsdale,13170,Glenelg/Wimmera
31/3/2025,Lonsdale,11570,Glenelg/Wimmera
30/4/2025,Lonsdale,10850,Glenelg/Wimmera
31/5/2025,Lonsdale,10160,Glenelg/Wimmera
30/6/2025,Lonsdale,10620,Glenelg/Wimmera
31/7/2025,Lonsdale,12050,Glenelg/Wimmera
31/8/2025,Lonsdale,12920,Glenelg/Wimmera
30/9/2025,Lonsdale,14800,Glenelg/Wimmera
31/1/2010,Moora Moora,3430,Glenelg/Wimmera
28/2/2010,Moora Moora,2960,Glenelg/Wimmera
31/3/2010,Moora Moora,2750,Glenelg/Wimmera
30/4/2010,Moora Moora,2650,Glenelg/Wimmera
31/5/2010,Moora Moora,2650,Glenelg/Wimmera
30/6/2010,Moora Moora,3000,Glenelg/Wimmera
31/7/2010,Moora Moora,3700,Glenelg/Wimmera
31/8/2010,Moora Moora,5950,Glenelg/Wimmera
30/9/2010,Moora Moora,5700,Glenelg/Wimmera
31/10/2010,Moora Moora,6260,Glenelg/Wimmera
30/11/2010,Moora Moora,6410,Glenelg/Wimmera
31/12/2010,Moora Moora,6180,Glenelg/Wimmera
31/1/2011,Moora Moora,6140,Glenelg/Wimmera
28/2/2011,Moora Moora,5890,Glenelg/Wimmera
31/3/2011,Moora Moora,5010,Glenelg/Wimmera
30/4/2011,Moora Moora,4930,Glenelg/Wimmera
31/5/2011,Moora Moora,5310,Glenelg/Wimmera
30/6/2011,Moora Moora,5520,Glenelg/Wimmera
31/7/2011,Moora Moora,5690,Glenelg/Wimmera
31/8/2011,Moora Moora,5480,Glenelg/Wimmera
30/9/2011,Moora Moora,5140,Glenelg/Wimmera
31/10/2011,Moora Moora,5220,Glenelg/Wimmera
30/11/2011,Moora Moora,5010,Glenelg/Wimmera
31/12/2011,Moora Moora,4600,Glenelg/Wimmera
31/1/2012,Moora Moora,3790,Glenelg/Wimmera
29/2/2012,Moora Moora,3250,Glenelg/Wimmera
31/3/2012,Moora Moora,2890,Glenelg/Wimmera
30/4/2012,Moora Moora,2460,Glenelg/Wimmera
31/5/2012,Moora Moora,2540,Glenelg/Wimmera
30/6/2012,Moora Moora,3070,Glenelg/Wimmera
31/7/2012,Moora Moora,4440,Glenelg/Wimmera
31/8/2012,Moora Moora,5390,Glenelg/Wimmera
30/9/2012,Moora Moora,5300,Glenelg/Wimmera
31/10/2012,Moora Moora,5240,Glenelg/Wimmera
30/11/2012,Moora Moora,4380,Glenelg/Wimmera
31/12/2012,Moora Moora,3760,Glenelg/Wimmera
31/1/2013,Moora Moora,2860,Glenelg/Wimmera
28/2/2013,Moora Moora,1942,Glenelg/Wimmera
31/3/2013,Moora Moora,1820,Glenelg/Wimmera
30/4/2013,Moora Moora,1640,Glenelg/Wimmera
31/5/2013,Moora Moora,1740,Glenelg/Wimmera
30/6/2013,Moora Moora,1920,Glenelg/Wimmera
31/7/2013,Moora Moora,3320,Glenelg/Wimmera
31/8/2013,Moora Moora,5440,Glenelg/Wimmera
30/9/2013,Moora Moora,5520,Glenelg/Wimmera
31/10/2013,Moora Moora,5560,Glenelg/Wimmera
30/11/2013,Moora Moora,4970,Glenelg/Wimmera
31/12/2013,Moora Moora,4360,Glenelg/Wimmera
31/1/2014,Moora Moora,4200,Glenelg/Wimmera
28/2/2014,Moora Moora,3400,Glenelg/Wimmera
31/3/2014,Moora Moora,2860,Glenelg/Wimmera
30/4/2014,Moora Moora,2790,Glenelg/Wimmera
31/5/2014,Moora Moora,2890,Glenelg/Wimmera
30/6/2014,Moora Moora,3890,Glenelg/Wimmera
31/7/2014,Moora Moora,5180,Glenelg/Wimmera
31/8/2014,Moora Moora,5270,Glenelg/Wimmera
30/9/2014,Moora Moora,4320,Glenelg/Wimmera
31/10/2014,Moora Moora,3250,Glenelg/Wimmera
30/11/2014,Moora Moora,2120,Glenelg/Wimmera
31/12/2014,Moora Moora,1830,Glenelg/Wimmera
31/1/2015,Moora Moora,1800,Glenelg/Wimmera
28/2/2015,Moora Moora,1020,Glenelg/Wimmera
31/3/2015,Moora Moora,721,Glenelg/Wimmera
30/4/2015,Moora Moora,624,Glenelg/Wimmera
31/5/2015,Moora Moora,906,Glenelg/Wimmera
30/6/2015,Moora Moora,1190,Glenelg/Wimmera
31/7/2015,Moora Moora,1710,Glenelg/Wimmera
31/8/2015,Moora Moora,2240,Glenelg/Wimmera
30/9/2015,Moora Moora,2240,Glenelg/Wimmera
31/10/2015,Moora Moora,1020,Glenelg/Wimmera
30/11/2015,Moora Moora,670,Glenelg/Wimmera
31/12/2015,Moora Moora,350,Glenelg/Wimmera
31/1/2016,Moora Moora,59,Glenelg/Wimmera
29/2/2016,Moora Moora,0,Glenelg/Wimmera
31/3/2016,Moora Moora,0,Glenelg/Wimmera
30/4/2016,Moora Moora,0,Glenelg/Wimmera
31/5/2016,Moora Moora,0,Glenelg/Wimmera
30/6/2016,Moora Moora,910,Glenelg/Wimmera
31/7/2016,Moora Moora,2820,Glenelg/Wimmera
31/8/2016,Moora Moora,4360,Glenelg/Wimmera
30/9/2016,Moora Moora,6490,Glenelg/Wimmera
31/10/2016,Moora Moora,6370,Glenelg/Wimmera
30/11/2016,Moora Moora,6180,Glenelg/Wimmera
31/12/2016,Moora Moora,5480,Glenelg/Wimmera
31/1/2017,Moora Moora,4930,Glenelg/Wimmera
28/2/2017,Moora Moora,4400,Glenelg/Wimmera
31/3/2017,Moora Moora,4010,Glenelg/Wimmera
30/4/2017,Moora Moora,3810,Glenelg/Wimmera
31/5/2017,Moora Moora,3810,Glenelg/Wimmera
30/6/2017,Moora Moora,3810,Glenelg/Wimmera
31/7/2017,Moora Moora,4200,Glenelg/Wimmera
31/8/2017,Moora Moora,5890,Glenelg/Wimmera
30/9/2017,Moora Moora,6330,Glenelg/Wimmera
31/10/2017,Moora Moora,5980,Glenelg/Wimmera
30/11/2017,Moora Moora,5520,Glenelg/Wimmera
31/12/2017,Moora Moora,4850,Glenelg/Wimmera
31/1/2018,Moora Moora,4200,Glenelg/Wimmera
28/2/2018,Moora Moora,3620,Glenelg/Wimmera
31/3/2018,Moora Moora,3140,Glenelg/Wimmera
30/4/2018,Moora Moora,2960,Glenelg/Wimmera
31/5/2018,Moora Moora,3210,Glenelg/Wimmera
30/6/2018,Moora Moora,3580,Glenelg/Wimmera
31/7/2018,Moora Moora,3890,Glenelg/Wimmera
31/8/2018,Moora Moora,5350,Glenelg/Wimmera
30/9/2018,Moora Moora,5060,Glenelg/Wimmera
31/10/2018,Moora Moora,4640,Glenelg/Wimmera
30/11/2018,Moora Moora,4360,Glenelg/Wimmera
31/12/2018,Moora Moora,3700,Glenelg/Wimmera
31/1/2019,Moora Moora,2960,Glenelg/Wimmera
28/2/2019,Moora Moora,2480,Glenelg/Wimmera
31/3/2019,Moora Moora,2020,Glenelg/Wimmera
30/4/2019,Moora Moora,1830,Glenelg/Wimmera
31/5/2019,Moora Moora,2050,Glenelg/Wimmera
30/6/2019,Moora Moora,2820,Glenelg/Wimmera
31/7/2019,Moora Moora,3740,Glenelg/Wimmera
31/8/2019,Moora Moora,4640,Glenelg/Wimmera
30/9/2019,Moora Moora,5180,Glenelg/Wimmera
31/10/2019,Moora Moora,4850,Glenelg/Wimmera
30/11/2019,Moora Moora,3930,Glenelg/Wimmera
31/12/2019,Moora Moora,2790,Glenelg/Wimmera
31/1/2020,Moora Moora,2340,Glenelg/Wimmera
29/2/2020,Moora Moora,2080,Glenelg/Wimmera
31/3/2020,Moora Moora,1740,Glenelg/Wimmera
30/4/2020,Moora Moora,1680,Glenelg/Wimmera
31/5/2020,Moora Moora,1990,Glenelg/Wimmera
30/6/2020,Moora Moora,2680,Glenelg/Wimmera
31/7/2020,Moora Moora,3210,Glenelg/Wimmera
31/8/2020,Moora Moora,3850,Glenelg/Wimmera
30/9/2020,Moora Moora,5060,Glenelg/Wimmera
31/10/2020,Moora Moora,6220,Glenelg/Wimmera
30/11/2020,Moora Moora,5940,Glenelg/Wimmera
31/12/2020,Moora Moora,5270,Glenelg/Wimmera
31/1/2021,Moora Moora,4520,Glenelg/Wimmera
28/2/2021,Moora Moora,3970,Glenelg/Wimmera
31/3/2021,Moora Moora,3470,Glenelg/Wimmera
30/4/2021,Moora Moora,3400,Glenelg/Wimmera
31/5/2021,Moora Moora,3360,Glenelg/Wimmera
30/6/2021,Moora Moora,4600,Glenelg/Wimmera
31/7/2021,Moora Moora,6020,Glenelg/Wimmera
31/8/2021,Moora Moora,6060,Glenelg/Wimmera
30/9/2021,Moora Moora,6220,Glenelg/Wimmera
31/10/2021,Moora Moora,6330,Glenelg/Wimmera
30/11/2021,Moora Moora,6140,Glenelg/Wimmera
31/12/2021,Moora Moora,4680,Glenelg/Wimmera
